event_id,event_type,timestamp,location_id,participants_json,attributes_json,synthetic_demo_record
EVT_0930,CrimeOccurrence,2027-10-20T19:26:48,LOC_0204,"['P_02226', 'P_02496']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0931,CrimeOccurrence,2027-10-22T01:45:58,LOC_0134,"['P_03385', 'P_02664', 'P_02809', 'P_02512']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0932,CrimeOccurrence,2027-10-23T05:25:36,LOC_0006,"['P_04966', 'P_04901']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0933,CrimeOccurrence,2027-10-23T09:53:21,LOC_0036,"['P_01778', 'P_01822']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0934,CrimeOccurrence,2027-10-25T04:59:47,LOC_0076,"['P_00754', 'P_00770', 'P_00866', 'P_00802']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0935,CrimeOccurrence,2027-10-25T05:15:09,LOC_0217,"['P_01603', 'P_01889', 'P_01572', 'P_01582']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0936,CrimeOccurrence,2027-10-26T09:57:22,LOC_0245,"['P_04518', 'P_04782', 'P_04947', 'P_04521']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0937,CrimeOccurrence,2027-10-28T02:16:03,LOC_0028,"['P_03402', 'P_03121', 'P_03472', 'P_03292']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0938,CrimeOccurrence,2027-10-28T06:52:07,LOC_0228,"['P_02892', 'P_02217', 'P_02540', 'P_02848']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0939,CrimeOccurrence,2027-10-29T02:30:16,LOC_0047,"['P_04238', 'P_04883', 'P_04571', 'P_04948']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0940,CrimeOccurrence,2027-11-02T17:26:21,LOC_0169,"['P_02654', 'P_02931', 'P_02505']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0941,CrimeOccurrence,2027-11-03T17:41:39,LOC_0120,"['P_00009', 'P_00257', 'P_00152', 'P_00079']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0942,CrimeOccurrence,2027-11-05T22:07:15,LOC_0065,"['P_00625', 'P_00865', 'P_00543', 'P_00922', 'P_00609']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0943,CrimeOccurrence,2027-11-06T09:39:01,LOC_0209,"['P_00859', 'P_00720', 'P_00981', 'P_00613', 'P_00672']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0944,CrimeOccurrence,2027-11-07T22:46:27,LOC_0044,"['P_00384', 'P_00293', 'P_00073', 'P_00258']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0945,CrimeOccurrence,2027-11-09T12:47:05,LOC_0005,"['P_04722', 'P_04768']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0946,CrimeOccurrence,2027-11-09T22:25:28,LOC_0230,"['P_01280', 'P_03534', 'P_03783', 'P_03811']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0947,CrimeOccurrence,2027-11-10T12:19:56,LOC_0082,"['P_00908', 'P_00548', 'P_00820', 'P_00814', 'P_00569']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0948,CrimeOccurrence,2027-11-10T17:56:09,LOC_0179,"['P_02804', 'P_02600', 'P_02971', 'P_02566', 'P_02750']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0949,CrimeOccurrence,2027-11-10T23:02:35,LOC_0058,"['P_00650', 'P_00509', 'P_00995', 'P_00949']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0950,CrimeOccurrence,2027-11-11T03:43:16,LOC_0049,"['P_03570', 'P_03551', 'P_03618']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0951,CrimeOccurrence,2027-11-12T13:55:32,LOC_0227,"['P_00041', 'P_00186']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0952,CrimeOccurrence,2027-11-12T16:09:48,LOC_0041,"['P_02209', 'P_02463', 'P_03769', 'P_02416']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0953,CrimeOccurrence,2027-11-13T11:52:58,LOC_0179,"['P_03570', 'P_03775']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0954,CrimeOccurrence,2027-11-15T07:37:59,LOC_0136,"['P_03661', 'P_03946']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0955,CrimeOccurrence,2027-11-16T05:34:38,LOC_0010,"['P_01044', 'P_02602', 'P_04281', 'P_02621', 'P_02638']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0956,CrimeOccurrence,2027-11-16T06:59:26,LOC_0249,"['P_01687', 'P_01576']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0957,CrimeOccurrence,2027-11-16T12:40:07,LOC_0088,"['P_03155', 'P_03298', 'P_03080']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0958,CrimeOccurrence,2027-11-17T10:20:30,LOC_0040,"['P_02813', 'P_02685', 'P_02839', 'P_02568']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0959,CrimeOccurrence,2027-11-18T18:28:16,LOC_0088,"['P_02931', 'P_02640', 'P_02979', 'P_02921', 'P_02898']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0960,CrimeOccurrence,2027-11-19T05:14:59,LOC_0191,"['P_02510', 'P_00593', 'P_00837']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0961,CrimeOccurrence,2027-11-20T05:28:29,LOC_0170,"['P_03813', 'P_02234']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0962,CrimeOccurrence,2027-11-20T10:22:26,LOC_0111,"['P_02586', 'P_04524', 'P_02904', 'P_02947', 'P_02639']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0963,CrimeOccurrence,2027-11-20T11:22:33,LOC_0098,"['P_00852', 'P_00802']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0964,CrimeOccurrence,2027-11-21T02:42:00,LOC_0156,"['P_01552', 'P_01686', 'P_01601', 'P_01832', 'P_01885']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0965,CrimeOccurrence,2027-11-21T17:51:43,LOC_0124,"['P_02190', 'P_02088']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0966,CrimeOccurrence,2027-11-25T06:30:16,LOC_0058,"['P_00736', 'P_00540']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0967,CrimeOccurrence,2027-11-26T05:19:58,LOC_0053,"['P_03209', 'P_03230', 'P_03211', 'P_03060', 'P_03478']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0968,CrimeOccurrence,2027-11-26T17:04:34,LOC_0048,"['P_02690', 'P_04954', 'P_01414', 'P_04885']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0969,CrimeOccurrence,2027-11-26T20:17:28,LOC_0018,"['P_01955', 'P_01980', 'P_01729']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0970,CrimeOccurrence,2027-11-26T21:03:41,LOC_0250,"['P_00241', 'P_00026', 'P_00473', 'P_00105', 'P_00411']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0971,CrimeOccurrence,2027-11-28T16:33:20,LOC_0121,"['P_02902', 'P_02727', 'P_02930', 'P_00085', 'P_02885']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0972,CrimeOccurrence,2027-11-29T16:06:48,LOC_0026,"['P_01625', 'P_01657', 'P_01871']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0973,CrimeOccurrence,2027-11-30T19:38:06,LOC_0094,"['P_02910', 'P_02697', 'P_02988', 'P_02874']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0974,CrimeOccurrence,2027-12-03T18:22:12,LOC_0187,"['P_04924', 'P_04881', 'P_04585', 'P_03686', 'P_04832']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0975,CrimeOccurrence,2027-12-03T19:34:28,LOC_0148,"['P_01258', 'P_01161', 'P_02634', 'P_01001']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0976,CrimeOccurrence,2027-12-04T19:13:46,LOC_0236,"['P_01691', 'P_01633']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0977,CrimeOccurrence,2027-12-05T10:56:18,LOC_0228,"['P_04395', 'P_04071', 'P_04475', 'P_04297', 'P_04060']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0978,CrimeOccurrence,2027-12-05T13:29:27,LOC_0134,"['P_02534', 'P_03552', 'P_02517']",{'mo_family': 'CHAIN_SNATCHING'},True
EVT_0979,CrimeOccurrence,2027-12-08T20:49:06,LOC_0128,"['P_00766', 'P_03735', 'P_03551', 'P_03522', 'P_03789']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0980,CrimeOccurrence,2027-12-10T20:42:11,LOC_0074,"['P_04077', 'P_04424', 'P_04206', 'P_04382']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0981,CrimeOccurrence,2027-12-12T08:09:49,LOC_0126,"['P_02095', 'P_02367']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0982,CrimeOccurrence,2027-12-13T13:35:15,LOC_0202,"['P_02108', 'P_02231', 'P_02363']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0983,CrimeOccurrence,2027-12-13T18:02:10,LOC_0070,"['P_01271', 'P_01436']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0984,CrimeOccurrence,2027-12-15T19:49:21,LOC_0239,"['P_01081', 'P_02431', 'P_02434']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0985,CrimeOccurrence,2027-12-16T01:09:19,LOC_0145,"['P_02460', 'P_02165', 'P_02243', 'P_02189']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0986,CrimeOccurrence,2027-12-16T01:20:52,LOC_0052,"['P_01514', 'P_01940', 'P_01635', 'P_01761']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0987,CrimeOccurrence,2027-12-16T18:06:51,LOC_0025,"['P_04326', 'P_04068', 'P_04460']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
EVT_0988,CrimeOccurrence,2027-12-16T23:00:02,LOC_0247,"['P_02949', 'P_02930', 'P_02911', 'P_02912', 'P_02874']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0989,CrimeOccurrence,2027-12-17T08:02:52,LOC_0158,"['P_03449', 'P_03068']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0990,CrimeOccurrence,2027-12-17T10:44:12,LOC_0231,"['P_04356', 'P_04427', 'P_04292', 'P_04137']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0991,CrimeOccurrence,2027-12-18T09:07:33,LOC_0207,"['P_03301', 'P_03292']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0992,CrimeOccurrence,2027-12-19T11:12:07,LOC_0213,"['P_00694', 'P_00667']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0993,CrimeOccurrence,2027-12-20T02:39:05,LOC_0190,"['P_02429', 'P_02152', 'P_02305', 'P_02082', 'P_02498']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0994,CrimeOccurrence,2027-12-20T11:33:08,LOC_0248,"['P_01680', 'P_01792', 'P_04404']",{'mo_family': 'VEHICLE_THEFT_RING'},True
EVT_0995,CrimeOccurrence,2027-12-24T03:17:26,LOC_0207,"['P_01268', 'P_00891', 'P_01221', 'P_01469']",{'mo_family': 'NARCOTICS_COURIER_NETWORK'},True
EVT_0996,CrimeOccurrence,2027-12-26T11:38:09,LOC_0025,"['P_04947', 'P_04643']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_0997,CrimeOccurrence,2027-12-27T22:38:10,LOC_0124,"['P_03692', 'P_02153', 'P_03636', 'P_02677', 'P_03629']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0998,CrimeOccurrence,2027-12-28T08:28:32,LOC_0111,"['P_02494', 'P_02457', 'P_04997', 'P_02135', 'P_02181']",{'mo_family': 'EXTORTION_RACKET'},True
EVT_0999,CrimeOccurrence,2027-12-30T02:30:46,LOC_0075,"['P_01260', 'P_01399', 'P_04313']",{'mo_family': 'ATM_CARD_SKIMMING'},True
EVT_1000,CrimeOccurrence,2027-12-31T02:08:18,LOC_0035,"['P_03010', 'P_03411', 'P_03179', 'P_03329']",{'mo_family': 'CYBER_FRAUD_CALL_CENTER'},True
