vehicle_id,registration_hash,type,make_model,owner_person_id,synthetic_demo_record
VEH_1908,82d5081494e4cc05,Cargo Truck,Mahindra Scorpio,P_03918,True
VEH_1909,dc0a7ae388982b1c,Two-Wheeler,Hyundai Creta,P_04618,True
VEH_1910,0cb6220e06282ee4,Two-Wheeler,Mahindra Scorpio,P_01778,True
VEH_1911,cd1f17a9b9e3fc9e,Two-Wheeler,Mahindra Scorpio,P_01092,True
VEH_1912,c58d2d05b5b78edd,Two-Wheeler,Maruti Suzuki Swift,P_01525,True
VEH_1913,2bba9ec01245530e,Two-Wheeler,TVS Jupiter,P_03081,True
VEH_1914,88f3d4ed866e7763,Commercial Auto,Tata Nexon,P_01834,True
VEH_1915,d1993ebe4c687532,Four-Wheeler,Maruti Suzuki Swift,P_04713,True
VEH_1916,f83c75ac6ca8a18c,Two-Wheeler,Mahindra Scorpio,P_01868,True
VEH_1917,65586566752f6b07,Two-Wheeler,TVS Jupiter,P_00579,True
VEH_1918,db101efadd3042a0,Commercial Auto,Toyota Innova,P_00689,True
VEH_1919,711ba9880c022456,Commercial Auto,Maruti Suzuki Swift,P_03626,True
VEH_1920,d13aed4bb9eb11c4,Two-Wheeler,Mahindra Scorpio,P_04515,True
VEH_1921,6b8a8c806211fc7e,Two-Wheeler,Honda City,P_02063,True
VEH_1922,a8a9e8ab8c946d32,Cargo Truck,Tata Nexon,P_04133,True
VEH_1923,a972a42e6a286514,Four-Wheeler,Royal Enfield Classic 350,P_04244,True
VEH_1924,f72da6ef266cf982,Four-Wheeler,Maruti Suzuki Swift,P_03629,True
VEH_1925,1ab605bc510720ae,Commercial Auto,Maruti Suzuki Swift,P_02745,True
VEH_1926,472a3e1d7d1cf404,Four-Wheeler,Honda City,P_00695,True
VEH_1927,0bd31a440a475789,Commercial Auto,Tata Nexon,P_04160,True
VEH_1928,6b6bd687f42df6fc,Two-Wheeler,Toyota Innova,P_04244,True
VEH_1929,38b979f270d948dd,Two-Wheeler,Maruti Suzuki Swift,P_03521,True
VEH_1930,19e6f28ed5138e8b,Commercial Auto,Mahindra Scorpio,P_04261,True
VEH_1931,3c2197e23a833f30,Cargo Truck,Hyundai Creta,P_02365,True
VEH_1932,d37fb8c240fade9d,Two-Wheeler,Mahindra Scorpio,P_00856,True
VEH_1933,ae365dcc9aaa00b9,Four-Wheeler,Bajaj Pulsar,P_02324,True
VEH_1934,94627c39cf10c763,Commercial Auto,Maruti Suzuki Swift,P_04828,True
VEH_1935,148c436216a047d9,Cargo Truck,Tata Nexon,P_03416,True
VEH_1936,3b2f49bc6502be09,Four-Wheeler,Honda City,P_03122,True
VEH_1937,3e8a2199a1799105,Four-Wheeler,Bajaj Pulsar,P_00612,True
VEH_1938,d2b302995cdeb85c,Four-Wheeler,Mahindra Scorpio,P_02109,True
VEH_1939,52c550ae2f7fdbee,Two-Wheeler,Royal Enfield Classic 350,P_01339,True
VEH_1940,3cd8fbfe1a01875a,Two-Wheeler,TVS Jupiter,P_02008,True
VEH_1941,2eef0591da759eec,Two-Wheeler,TVS Jupiter,P_00527,True
VEH_1942,35f070c4e673d123,Commercial Auto,TVS Jupiter,P_00474,True
VEH_1943,aeb431a865a876b5,Cargo Truck,Bajaj Pulsar,P_00406,True
VEH_1944,df206fdab829f66e,Commercial Auto,Toyota Innova,P_03284,True
VEH_1945,b6ecd2c5c255d9c9,Four-Wheeler,Honda City,P_03207,True
VEH_1946,46c689a2980d7722,Two-Wheeler,Royal Enfield Classic 350,P_01580,True
VEH_1947,3b5d574b315848a1,Cargo Truck,Tata Nexon,P_01650,True
VEH_1948,018700a497722854,Four-Wheeler,Tata Nexon,P_03418,True
VEH_1949,d4169c0f49f9d12d,Commercial Auto,Toyota Innova,P_02920,True
VEH_1950,bdd9a1004ebe82ed,Cargo Truck,Toyota Innova,P_04186,True
VEH_1951,7d0299c74e8f96da,Two-Wheeler,Toyota Innova,P_00819,True
VEH_1952,670b92da3464e02d,Cargo Truck,Maruti Suzuki Swift,P_03166,True
VEH_1953,7340a252b95e23c7,Four-Wheeler,Tata Nexon,P_02434,True
VEH_1954,89656144f494faea,Two-Wheeler,Toyota Innova,P_00873,True
VEH_1955,8f9fea1b12c31704,Cargo Truck,Hyundai Creta,P_04293,True
VEH_1956,e9e187383fef0526,Cargo Truck,Mahindra Scorpio,P_04432,True
VEH_1957,a333f628384a6b6a,Four-Wheeler,Toyota Innova,P_03850,True
VEH_1958,9fc5453dfa125da3,Commercial Auto,Mahindra Scorpio,P_00374,True
VEH_1959,6ff4e73a9f8fbdf3,Four-Wheeler,Maruti Suzuki Swift,P_01421,True
VEH_1960,6c660dc02112380d,Commercial Auto,Mahindra Scorpio,P_00250,True
VEH_1961,9954725ad1517107,Cargo Truck,Royal Enfield Classic 350,P_00543,True
VEH_1962,2246addd5a0a5112,Commercial Auto,TVS Jupiter,P_01106,True
VEH_1963,dd648cb0c5d2e001,Cargo Truck,Mahindra Scorpio,P_02971,True
VEH_1964,5600c87299a3f1a9,Two-Wheeler,Maruti Suzuki Swift,P_03802,True
VEH_1965,e253fc833774fd3b,Four-Wheeler,Honda City,P_04270,True
VEH_1966,4f027da0f8b160bf,Commercial Auto,Honda City,P_00155,True
VEH_1967,f0a9fa5692b0d839,Four-Wheeler,Tata Nexon,P_03541,True
VEH_1968,92e8670508401a5c,Four-Wheeler,Maruti Suzuki Swift,P_01911,True
VEH_1969,048e821acd4c5ebc,Commercial Auto,Toyota Innova,P_04361,True
VEH_1970,ae4437e84bff5f03,Four-Wheeler,Honda City,P_01259,True
VEH_1971,48d92ab78ecca036,Cargo Truck,TVS Jupiter,P_02389,True
VEH_1972,9d61a1289f5bb6c0,Cargo Truck,Honda City,P_00547,True
VEH_1973,7a7e46bf200bb2fb,Two-Wheeler,Mahindra Scorpio,P_00031,True
VEH_1974,add5e985aeeb735d,Four-Wheeler,Bajaj Pulsar,P_02313,True
VEH_1975,e1023290d711e2c2,Four-Wheeler,Tata Nexon,P_03518,True
VEH_1976,1665fc821ac0ea1b,Cargo Truck,Tata Nexon,P_03763,True
VEH_1977,b9286230f5bdaeec,Four-Wheeler,TVS Jupiter,P_01577,True
VEH_1978,351fe2f9e1e5ec87,Four-Wheeler,Hyundai Creta,P_03044,True
VEH_1979,ce3fa4f1cb78116f,Two-Wheeler,TVS Jupiter,P_04027,True
VEH_1980,265b423ee81a3c88,Commercial Auto,Toyota Innova,P_04614,True
VEH_1981,0a4dceb3206d1fba,Two-Wheeler,Royal Enfield Classic 350,P_01252,True
VEH_1982,56588a344dee591a,Four-Wheeler,Hyundai Creta,P_03689,True
VEH_1983,2b7cdda3a2f6423e,Cargo Truck,Maruti Suzuki Swift,P_00295,True
VEH_1984,6295e5fc2b8b20da,Commercial Auto,TVS Jupiter,P_00456,True
VEH_1985,b70e1e4cfa38f1ff,Cargo Truck,Hyundai Creta,P_03647,True
VEH_1986,d2fee79f61fb5b76,Four-Wheeler,Hyundai Creta,P_04058,True
VEH_1987,e136ac0e3a74f775,Four-Wheeler,Toyota Innova,P_04778,True
VEH_1988,d6a3bdf363e251b3,Cargo Truck,Honda City,P_03028,True
VEH_1989,21186ceeb5a02625,Cargo Truck,Honda City,P_04510,True
VEH_1990,5974a5e2f6ee4761,Cargo Truck,Maruti Suzuki Swift,P_03924,True
VEH_1991,58f63ebf147ae238,Four-Wheeler,Tata Nexon,P_00939,True
VEH_1992,99f2790c7ec585cd,Cargo Truck,Hyundai Creta,P_01268,True
VEH_1993,c00f44b32f959c1b,Cargo Truck,TVS Jupiter,P_00058,True
VEH_1994,73b3ee6d5780dff6,Four-Wheeler,Maruti Suzuki Swift,P_00971,True
VEH_1995,0eafda3e2d59b43a,Cargo Truck,Bajaj Pulsar,P_01180,True
VEH_1996,52c55bb59db2a755,Commercial Auto,Bajaj Pulsar,P_03578,True
VEH_1997,78a287671fa03e8d,Cargo Truck,Toyota Innova,P_00363,True
VEH_1998,483acf37d1abc35c,Two-Wheeler,Bajaj Pulsar,P_01846,True
VEH_1999,baf4d8af7a045b66,Four-Wheeler,TVS Jupiter,P_01935,True
VEH_2000,bc74248a302c1ff8,Commercial Auto,Hyundai Creta,P_02646,True
VEH_2001,1b8376a757c3c88c,Commercial Auto,TVS Jupiter,P_00269,True
VEH_2002,0713c880d0172f68,Commercial Auto,Mahindra Scorpio,P_04328,True
VEH_2003,12f62ac05a8496d4,Four-Wheeler,Bajaj Pulsar,P_01715,True
VEH_2004,ca2c76f1c173bf38,Two-Wheeler,Maruti Suzuki Swift,P_00839,True
VEH_2005,f2880375e9ffb198,Cargo Truck,Mahindra Scorpio,P_03282,True
VEH_2006,a0d5406bb248858f,Cargo Truck,Hyundai Creta,P_00307,True
VEH_2007,f26e562255d50ed1,Commercial Auto,Mahindra Scorpio,P_02027,True
VEH_2008,3a03e919d3ed3e35,Commercial Auto,TVS Jupiter,P_04707,True
VEH_2009,59c2c51783a38c13,Four-Wheeler,Royal Enfield Classic 350,P_02491,True
VEH_2010,dd36a7ae57f3213a,Cargo Truck,TVS Jupiter,P_01792,True
VEH_2011,8d1b596d8572d354,Cargo Truck,TVS Jupiter,P_02999,True
VEH_2012,15dfa68a03150c89,Four-Wheeler,TVS Jupiter,P_01914,True
VEH_2013,c53e00e355717bd4,Four-Wheeler,Maruti Suzuki Swift,P_01120,True
VEH_2014,be56ed89a88186a6,Two-Wheeler,Tata Nexon,P_01858,True
VEH_2015,c63016f3714a79e3,Commercial Auto,Hyundai Creta,P_04506,True
VEH_2016,0d4af9aeb8d578a6,Two-Wheeler,Maruti Suzuki Swift,P_03823,True
VEH_2017,fed539f7484e08c5,Two-Wheeler,Honda City,P_03185,True
VEH_2018,80b0fe35aecd9701,Four-Wheeler,Bajaj Pulsar,P_02370,True
VEH_2019,56f3f18dadfeb809,Four-Wheeler,Hyundai Creta,P_03480,True
VEH_2020,de8f7f83ef5a20c6,Four-Wheeler,Tata Nexon,P_00631,True
VEH_2021,17b8ae6140cb9947,Commercial Auto,Hyundai Creta,P_01868,True
VEH_2022,bf01017c9a0174f4,Two-Wheeler,Honda City,P_04608,True
VEH_2023,feb3e8ae3ae6d022,Cargo Truck,Tata Nexon,P_04488,True
VEH_2024,c4339a4897d70541,Cargo Truck,Maruti Suzuki Swift,P_01242,True
VEH_2025,726c29661201f120,Four-Wheeler,Royal Enfield Classic 350,P_01534,True
VEH_2026,90660e17a7baa83d,Cargo Truck,TVS Jupiter,P_01009,True
VEH_2027,19bde91c79acc7d1,Cargo Truck,Tata Nexon,P_02568,True
VEH_2028,beb1d03ba727d43c,Two-Wheeler,Tata Nexon,P_01049,True
VEH_2029,ccef864cf6f86a05,Cargo Truck,Hyundai Creta,P_01711,True
VEH_2030,2ff92efed707bc08,Four-Wheeler,Toyota Innova,P_00133,True
VEH_2031,6aec67e3c5a8a517,Commercial Auto,Tata Nexon,P_02042,True
VEH_2032,bd57f4afb632c553,Commercial Auto,Mahindra Scorpio,P_02058,True
VEH_2033,da1d38113591fef3,Two-Wheeler,Royal Enfield Classic 350,P_02517,True
VEH_2034,371c21ef79fcaf1d,Two-Wheeler,Mahindra Scorpio,P_04107,True
VEH_2035,6e963f3e4c2a0fa1,Commercial Auto,Royal Enfield Classic 350,P_02744,True
VEH_2036,2b9e3fe694a25a32,Commercial Auto,TVS Jupiter,P_03078,True
VEH_2037,88538b9fd49f6e19,Four-Wheeler,Bajaj Pulsar,P_02650,True
VEH_2038,309850d34b22b20a,Commercial Auto,Mahindra Scorpio,P_02269,True
VEH_2039,9f6fc232f36760f9,Two-Wheeler,Tata Nexon,P_04466,True
VEH_2040,6a86b0487876fb1e,Commercial Auto,Mahindra Scorpio,P_00542,True
VEH_2041,f327c31e804fcf4e,Commercial Auto,Toyota Innova,P_03951,True
VEH_2042,e3a0d74a6dbd5ce2,Cargo Truck,Hyundai Creta,P_02184,True
VEH_2043,8b901046857da557,Two-Wheeler,Mahindra Scorpio,P_00521,True
VEH_2044,62ae39308683a6ea,Cargo Truck,Mahindra Scorpio,P_03612,True
VEH_2045,9f19e6f062b33a2e,Four-Wheeler,Bajaj Pulsar,P_03064,True
VEH_2046,09c79ddac03f8c0e,Commercial Auto,Mahindra Scorpio,P_00703,True
VEH_2047,36cefa72cfa562c5,Cargo Truck,Honda City,P_01875,True
VEH_2048,6d75e1a5dbb27f59,Four-Wheeler,Maruti Suzuki Swift,P_03981,True
VEH_2049,f143f052a1175baf,Cargo Truck,Bajaj Pulsar,P_02623,True
VEH_2050,0582a01cbeccd58b,Four-Wheeler,Royal Enfield Classic 350,P_04085,True
VEH_2051,0eaac73b3fff8aef,Commercial Auto,Mahindra Scorpio,P_00591,True
VEH_2052,c50f1f981ef4f215,Four-Wheeler,Royal Enfield Classic 350,P_00273,True
VEH_2053,01a5fc8134883dcf,Commercial Auto,Royal Enfield Classic 350,P_02747,True
VEH_2054,e98d56df55383a7c,Four-Wheeler,Tata Nexon,P_02410,True
VEH_2055,fa6ecb6138a75a3a,Four-Wheeler,Royal Enfield Classic 350,P_03936,True
VEH_2056,02c5b2f495b42f8c,Four-Wheeler,Tata Nexon,P_00157,True
VEH_2057,6ed5d9c943100ab4,Two-Wheeler,Tata Nexon,P_01055,True
VEH_2058,b4341660481d4de4,Two-Wheeler,Mahindra Scorpio,P_04810,True
VEH_2059,44d59498cee35511,Four-Wheeler,Tata Nexon,P_00226,True
VEH_2060,f01961d65bed23b8,Commercial Auto,Mahindra Scorpio,P_02146,True
VEH_2061,e0805bc833017334,Two-Wheeler,Tata Nexon,P_02979,True
VEH_2062,a11f296d45fc9b7e,Commercial Auto,Tata Nexon,P_01993,True
VEH_2063,a7e1a10b5db2f030,Two-Wheeler,Toyota Innova,P_01035,True
VEH_2064,0dea5fa7744c740b,Four-Wheeler,TVS Jupiter,P_03508,True
VEH_2065,ef993aaf67834083,Two-Wheeler,Mahindra Scorpio,P_02241,True
VEH_2066,7fd35325a8513342,Cargo Truck,Mahindra Scorpio,P_03583,True
VEH_2067,0a87f6a3a93ffbc6,Commercial Auto,Honda City,P_04693,True
VEH_2068,998fa0d7345de682,Commercial Auto,Royal Enfield Classic 350,P_00755,True
VEH_2069,89b912b03ff14bd8,Four-Wheeler,Toyota Innova,P_02724,True
VEH_2070,5406b5a8e7d0fd40,Four-Wheeler,Toyota Innova,P_02066,True
VEH_2071,e9e06d21c9131da8,Commercial Auto,Honda City,P_03873,True
VEH_2072,9b8cec7142eae216,Cargo Truck,Tata Nexon,P_02412,True
VEH_2073,27c4909c8c5c6390,Two-Wheeler,Mahindra Scorpio,P_02770,True
VEH_2074,c6360f2de6d54153,Commercial Auto,Tata Nexon,P_04724,True
VEH_2075,0743c399da096222,Two-Wheeler,TVS Jupiter,P_04853,True
VEH_2076,f7c4e2e59a613742,Two-Wheeler,TVS Jupiter,P_03428,True
VEH_2077,912890e59203050f,Commercial Auto,Honda City,P_03366,True
VEH_2078,09918bf284e026f1,Four-Wheeler,Maruti Suzuki Swift,P_03383,True
VEH_2079,378e0c4f6c45e365,Two-Wheeler,TVS Jupiter,P_04836,True
VEH_2080,c53da14d41cb011f,Four-Wheeler,Hyundai Creta,P_03402,True
VEH_2081,22e341fb9b39458e,Cargo Truck,Hyundai Creta,P_00832,True
VEH_2082,8e33d4705bccdb26,Four-Wheeler,Maruti Suzuki Swift,P_02054,True
VEH_2083,1a9404e4791d01e2,Two-Wheeler,Maruti Suzuki Swift,P_03863,True
VEH_2084,d91ba91c0df37f04,Four-Wheeler,TVS Jupiter,P_04538,True
VEH_2085,0fdba12480e7b254,Two-Wheeler,Mahindra Scorpio,P_00966,True
VEH_2086,cbe43a1cab8f839a,Cargo Truck,Honda City,P_03622,True
VEH_2087,8f73bcb3f5adee7b,Commercial Auto,Tata Nexon,P_03184,True
VEH_2088,c8c33346bf32098b,Two-Wheeler,Hyundai Creta,P_03769,True
VEH_2089,5c37a8c737133059,Cargo Truck,Maruti Suzuki Swift,P_01764,True
VEH_2090,c14030ec8733d797,Cargo Truck,Hyundai Creta,P_01488,True
VEH_2091,c9d08e03a61918e6,Four-Wheeler,Royal Enfield Classic 350,P_03699,True
VEH_2092,c18579d22378ef5b,Four-Wheeler,Toyota Innova,P_01808,True
VEH_2093,bbd8cfd126ba5872,Four-Wheeler,Toyota Innova,P_04680,True
VEH_2094,a72377e3d3f2a8fb,Four-Wheeler,Honda City,P_04794,True
VEH_2095,375caf74c1ec531b,Cargo Truck,Mahindra Scorpio,P_03902,True
VEH_2096,c1354463cb6fbb19,Commercial Auto,Bajaj Pulsar,P_00823,True
VEH_2097,55a3ec78d8b691bd,Four-Wheeler,Hyundai Creta,P_00509,True
VEH_2098,dfe76dcf383d4628,Four-Wheeler,Honda City,P_04056,True
VEH_2099,e84c15dc75ef4617,Four-Wheeler,Hyundai Creta,P_00205,True
VEH_2100,adb95f91e7629abb,Cargo Truck,Tata Nexon,P_04435,True
VEH_2101,d59449bb5cae2360,Four-Wheeler,Maruti Suzuki Swift,P_00593,True
VEH_2102,be40f89bc5b4b0c7,Commercial Auto,Honda City,P_04208,True
VEH_2103,d7d19d9393cc6b38,Two-Wheeler,Mahindra Scorpio,P_02616,True
VEH_2104,4f883c11402ae9ae,Four-Wheeler,Hyundai Creta,P_03979,True
VEH_2105,3b2bb6bafebd40fc,Four-Wheeler,Toyota Innova,P_03937,True
VEH_2106,69dae2d900412742,Commercial Auto,Hyundai Creta,P_04776,True
VEH_2107,844b4a53d055cd9a,Four-Wheeler,Maruti Suzuki Swift,P_01324,True
VEH_2108,f8eb219ea5b3becc,Commercial Auto,TVS Jupiter,P_02499,True
VEH_2109,5ff9b64d650ecc9e,Cargo Truck,Mahindra Scorpio,P_03573,True
VEH_2110,6211209bc928bc6d,Four-Wheeler,Mahindra Scorpio,P_04958,True
VEH_2111,cd136f01cbf1e7b0,Four-Wheeler,TVS Jupiter,P_02020,True
VEH_2112,4021f4362e895364,Two-Wheeler,Tata Nexon,P_02092,True
VEH_2113,fc830032474f49af,Commercial Auto,Mahindra Scorpio,P_00676,True
VEH_2114,af07e42b0c8fdcaf,Four-Wheeler,Tata Nexon,P_03183,True
VEH_2115,86a4f448beebcc2e,Two-Wheeler,Tata Nexon,P_02648,True
VEH_2116,2139b213b63f78f9,Commercial Auto,Tata Nexon,P_02977,True
VEH_2117,f90ab3281f272588,Commercial Auto,Bajaj Pulsar,P_04893,True
VEH_2118,90302557e1217a3a,Commercial Auto,Royal Enfield Classic 350,P_04953,True
VEH_2119,48a8ccd8ebde8434,Commercial Auto,Maruti Suzuki Swift,P_00251,True
VEH_2120,e18362476d80eee5,Commercial Auto,Royal Enfield Classic 350,P_03699,True
VEH_2121,f51ca508807b5fd3,Two-Wheeler,Honda City,P_01194,True
VEH_2122,dd2cb84a14ca7a7b,Two-Wheeler,Royal Enfield Classic 350,P_03312,True
VEH_2123,4c0ec3c57155eb87,Four-Wheeler,Maruti Suzuki Swift,P_03903,True
VEH_2124,d2d26cd0e012d298,Four-Wheeler,Hyundai Creta,P_01823,True
VEH_2125,815d769aac6af6ca,Four-Wheeler,Tata Nexon,P_02184,True
VEH_2126,21bccaca05a4c600,Cargo Truck,Maruti Suzuki Swift,P_03374,True
VEH_2127,f6b249c1bc806bc2,Two-Wheeler,TVS Jupiter,P_01111,True
VEH_2128,f82842edf5230ac9,Commercial Auto,Hyundai Creta,P_00998,True
VEH_2129,d0ab13490071203e,Two-Wheeler,Tata Nexon,P_01434,True
VEH_2130,908822253f7d20fb,Two-Wheeler,Tata Nexon,P_04406,True
VEH_2131,c2641feb92ba6a73,Commercial Auto,Maruti Suzuki Swift,P_00011,True
VEH_2132,e93cb6ccd38a4625,Four-Wheeler,TVS Jupiter,P_04959,True
VEH_2133,502bfb3d2d4374ac,Four-Wheeler,Mahindra Scorpio,P_02843,True
VEH_2134,a93f4098e653bfa5,Two-Wheeler,Tata Nexon,P_01350,True
VEH_2135,26451d29697ad1f1,Four-Wheeler,Toyota Innova,P_04105,True
VEH_2136,c720a5fb63bceb7d,Four-Wheeler,Tata Nexon,P_04024,True
VEH_2137,d3b2a5e7e37500d4,Commercial Auto,Toyota Innova,P_01988,True
VEH_2138,d4f3bb4f234bd2da,Commercial Auto,Bajaj Pulsar,P_00784,True
VEH_2139,0836674d546a08d8,Four-Wheeler,Honda City,P_01056,True
VEH_2140,22495a12cf3a209c,Cargo Truck,Mahindra Scorpio,P_00185,True
VEH_2141,c0bbe7407431329c,Cargo Truck,Maruti Suzuki Swift,P_01863,True
VEH_2142,c2dc8e738f8a75e8,Cargo Truck,Hyundai Creta,P_01818,True
VEH_2143,923a56c927060798,Commercial Auto,Maruti Suzuki Swift,P_02613,True
VEH_2144,5ba13c6ccf4dd1b9,Commercial Auto,Toyota Innova,P_04853,True
VEH_2145,53cbf12617eb0d14,Cargo Truck,Maruti Suzuki Swift,P_03434,True
VEH_2146,8389d5464cdef432,Cargo Truck,Tata Nexon,P_04355,True
VEH_2147,9784f52953972768,Cargo Truck,Toyota Innova,P_03444,True
VEH_2148,602f54c1173ae831,Four-Wheeler,TVS Jupiter,P_00355,True
VEH_2149,e6df29c43d37bf61,Four-Wheeler,Mahindra Scorpio,P_03427,True
VEH_2150,ac110a4f95ad334b,Four-Wheeler,Toyota Innova,P_01802,True
VEH_2151,fe2ff3427d09a8a3,Commercial Auto,Tata Nexon,P_03259,True
VEH_2152,7fcabfc29e33c624,Four-Wheeler,Tata Nexon,P_02647,True
VEH_2153,52ecc26ccaaf33d2,Two-Wheeler,Honda City,P_01427,True
VEH_2154,b6761795ed1a8f48,Two-Wheeler,Hyundai Creta,P_03723,True
VEH_2155,ce4dfc2f7eb9588b,Four-Wheeler,Royal Enfield Classic 350,P_04919,True
VEH_2156,f6fa88d05a773ad7,Two-Wheeler,Maruti Suzuki Swift,P_03148,True
VEH_2157,a63f3800282387da,Commercial Auto,Honda City,P_01348,True
VEH_2158,fb8d6154daf71744,Commercial Auto,Mahindra Scorpio,P_01183,True
VEH_2159,4675be72a012327c,Two-Wheeler,Hyundai Creta,P_02640,True
VEH_2160,6d7c24955bdb42ca,Cargo Truck,Tata Nexon,P_04957,True
VEH_2161,c4c6815efc55c7d8,Two-Wheeler,Hyundai Creta,P_03626,True
VEH_2162,3f4abb9b46cb7dbe,Four-Wheeler,Tata Nexon,P_01074,True
VEH_2163,af8740c14c17f537,Two-Wheeler,Hyundai Creta,P_02943,True
VEH_2164,e9690add167f3dfc,Four-Wheeler,Mahindra Scorpio,P_03890,True
VEH_2165,8d2aa5b143694adb,Four-Wheeler,Maruti Suzuki Swift,P_01765,True
VEH_2166,870652936eead3a5,Four-Wheeler,Bajaj Pulsar,P_02936,True
VEH_2167,1bf23ab3d61c4d55,Two-Wheeler,Maruti Suzuki Swift,P_00871,True
VEH_2168,0f1129581c1ea547,Four-Wheeler,TVS Jupiter,P_00695,True
VEH_2169,f7e9e98d04fab6cc,Four-Wheeler,Toyota Innova,P_03525,True
VEH_2170,1fb60abae66d7eae,Four-Wheeler,Honda City,P_04129,True
VEH_2171,27653cfb5d611d72,Cargo Truck,Honda City,P_00021,True
VEH_2172,ee38fcaf47ac952d,Commercial Auto,Mahindra Scorpio,P_00004,True
VEH_2173,223def330bccfcee,Cargo Truck,Mahindra Scorpio,P_00679,True
VEH_2174,cc6a157607291358,Cargo Truck,Honda City,P_02716,True
VEH_2175,4d2bcd8e17c527ae,Four-Wheeler,TVS Jupiter,P_00106,True
VEH_2176,73f4e541877e2f4a,Cargo Truck,Hyundai Creta,P_00658,True
VEH_2177,4768f9ada673fec6,Commercial Auto,Toyota Innova,P_00479,True
VEH_2178,1248565a40069873,Four-Wheeler,Hyundai Creta,P_01025,True
VEH_2179,84dc9f7e448e2ba9,Four-Wheeler,TVS Jupiter,P_04081,True
VEH_2180,880d02059c03cf3d,Two-Wheeler,Tata Nexon,P_01082,True
VEH_2181,824979c98de4a0de,Cargo Truck,TVS Jupiter,P_00197,True
VEH_2182,a193d15b20527305,Two-Wheeler,Tata Nexon,P_01239,True
VEH_2183,6523b60a74e8d532,Cargo Truck,Hyundai Creta,P_01131,True
VEH_2184,5c12551b6556db8e,Cargo Truck,Royal Enfield Classic 350,P_01808,True
VEH_2185,62a31b6457cea3ae,Four-Wheeler,Honda City,P_01578,True
VEH_2186,cc98604659481e44,Two-Wheeler,Toyota Innova,P_02061,True
VEH_2187,ad710efc9d94a7f2,Commercial Auto,Honda City,P_03583,True
VEH_2188,ae2e41917037c37f,Two-Wheeler,Royal Enfield Classic 350,P_01710,True
VEH_2189,c9c51453be82117e,Two-Wheeler,Hyundai Creta,P_04118,True
VEH_2190,c5dc9f1ceb8a740a,Two-Wheeler,Mahindra Scorpio,P_04387,True
VEH_2191,dc9f04d7ce35ada3,Two-Wheeler,Royal Enfield Classic 350,P_02893,True
VEH_2192,7ef1d68e455e28f8,Four-Wheeler,Mahindra Scorpio,P_03022,True
VEH_2193,fc8c8f4bdcb354bd,Two-Wheeler,Toyota Innova,P_01808,True
VEH_2194,1404e95d299514e0,Cargo Truck,Toyota Innova,P_03162,True
VEH_2195,4d5f7b980ee17b73,Two-Wheeler,Royal Enfield Classic 350,P_01309,True
VEH_2196,58cfd8649df5f5f4,Commercial Auto,Hyundai Creta,P_00178,True
VEH_2197,dc36c274a601e295,Cargo Truck,Tata Nexon,P_04649,True
VEH_2198,857baadb27458a17,Cargo Truck,Tata Nexon,P_00445,True
VEH_2199,6f1327ab282b9274,Two-Wheeler,Tata Nexon,P_04893,True
VEH_2200,88a13d6533f2a163,Commercial Auto,Mahindra Scorpio,P_02157,True
VEH_2201,d97883622eec572f,Four-Wheeler,Royal Enfield Classic 350,P_03042,True
VEH_2202,8e917042f7fb9518,Four-Wheeler,TVS Jupiter,P_04507,True
VEH_2203,d65d1adc9da2c20c,Commercial Auto,TVS Jupiter,P_01122,True
VEH_2204,4a78f66f3e3932e0,Two-Wheeler,TVS Jupiter,P_00199,True
VEH_2205,6db555b35cd5abfb,Two-Wheeler,Honda City,P_03710,True
VEH_2206,5ff512ceec3be899,Commercial Auto,Maruti Suzuki Swift,P_04649,True
VEH_2207,9a2fff9794eedd27,Four-Wheeler,Royal Enfield Classic 350,P_03648,True
VEH_2208,9db902ef054eadfa,Two-Wheeler,Bajaj Pulsar,P_03493,True
VEH_2209,681b8cc7a4dc4d48,Commercial Auto,Maruti Suzuki Swift,P_00402,True
VEH_2210,d6af2ba6dee4e74f,Two-Wheeler,Bajaj Pulsar,P_01668,True
VEH_2211,b6fedd02fdfa6660,Two-Wheeler,Royal Enfield Classic 350,P_00188,True
VEH_2212,23d18c4eb76fbdf3,Four-Wheeler,Mahindra Scorpio,P_03123,True
VEH_2213,d0bc0fbb03cff307,Two-Wheeler,Royal Enfield Classic 350,P_04911,True
VEH_2214,eff6edc042de5dde,Four-Wheeler,Honda City,P_04656,True
VEH_2215,0763f79cd614eb48,Two-Wheeler,Hyundai Creta,P_04620,True
VEH_2216,95c9ee997af5f1dc,Commercial Auto,Hyundai Creta,P_00888,True
VEH_2217,d32063905c5469e6,Four-Wheeler,Maruti Suzuki Swift,P_04027,True
VEH_2218,9bbc2030a215cdbb,Commercial Auto,Maruti Suzuki Swift,P_02390,True
VEH_2219,083d428ff63bccd2,Cargo Truck,Hyundai Creta,P_02856,True
VEH_2220,da7ddee73d41c06c,Four-Wheeler,Toyota Innova,P_01565,True
VEH_2221,0cd17aa27996bdc1,Commercial Auto,TVS Jupiter,P_02620,True
VEH_2222,f730894d6cef476a,Commercial Auto,Hyundai Creta,P_03304,True
VEH_2223,3426f92beeb58591,Four-Wheeler,Bajaj Pulsar,P_02197,True
VEH_2224,3bb5eeade3e58875,Cargo Truck,TVS Jupiter,P_00842,True
